left_wheel_current_velocity,left_wheel_target_velocity,left_wheel_current_sin_position,left_wheel_current_cos_position,left_wheel_torque
-0.010472,0,0.999619,0.0276078,-0.521633
-0.020944,0,0.999619,0.0276078,-0.521633
-0.010472,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.471
0.0,0,0.999619,0.0276078,-0.496368
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,0,0.999619,0.0276078,-0.521633
0.0,15,0.999619,0.0276078,-0.521633
0.010472,15,0.999619,0.0276078,-0.342617
0.397935,15,0.999858,0.0168722,-0.368498
1.79071,15,0.999769,-0.0214745,-0.368498
3.42434,15,0.99729,-0.0735661,-0.316635
5.24646,15,0.989177,-0.14673,-0.342617
6.80678,15,0.973644,-0.228073,-0.342617
8.53466,15,0.9441,-0.329659,-0.316635
10.5453,15,0.892533,-0.450981,-0.316635
12.1475,15,0.824589,-0.565733,-0.419954
13.3204,15,0.736816,-0.676094,-0.445528
14.001,15,0.633206,-0.773984,-0.394277
14.3675,15,0.518045,-0.855354,-0.394277
14.6084,15,0.384099,-0.923292,-0.445528
14.7655,15,0.244468,-0.969657,-0.394277
14.8388,15,0.0980154,-0.995185,-0.471
14.9226,15,-0.0506014,-0.998719,-0.419954
14.933,15,-0.201105,-0.97957,-0.445528
14.9854,15,-0.34842,-0.937339,-0.445528
14.9854,15,-0.480839,-0.876809,-0.394277
14.9854,15,-0.607951,-0.793975,-0.471
15.0168,15,-0.718938,-0.695074,-0.342617
14.9959,15,-0.814927,-0.579564,-0.471
15.0378,15,-0.891146,-0.453716,-0.419954
14.9959,15,-0.948075,-0.318047,-0.471
15.0273,15,-0.985539,-0.169449,-0.419954
15.0063,15,-0.999735,-0.0230075,-0.445528
15.0168,15,-0.991311,0.13154,-0.471
15.0168,15,-0.96128,0.275572,-0.419954
15.0063,15,-0.907886,0.419218,-0.471
15.0168,15,-0.835706,0.549177,-0.394277
15.0063,15,-0.743008,0.669283,-0.445528
15.0168,15,-0.635577,0.772038,-0.445528
15.0063,15,-0.508829,0.860868,-0.445528
15.0063,15,-0.37274,0.927936,-0.419954
15.0168,15,-0.211611,0.977354,-0.394277
15.0063,15,-0.0842683,0.996443,-0.471
15.0168,15,0.0613223,0.998118,-0.394277
14.9959,15,0.207111,0.978317,-0.419954
15.0168,15,0.352729,0.935725,-0.471
15.0168,15,0.487551,0.873095,-0.394277
15.0063,15,0.61281,0.79023,-0.471
15.0273,15,0.723189,0.690651,-0.342617
15.0063,15,0.819347,0.573298,-0.471
15.0378,15,0.895967,0.44412,-0.419954
15.0063,15,0.952376,0.304927,-0.471
15.0273,15,0.987057,0.16037,-0.419954
14.9959,15,0.999958,0.00920274,-0.445528
15.0168,15,0.990273,-0.13914,-0.471
15.0063,15,0.958266,-0.285878,-0.419954
14.9959,15,0.904644,-0.426168,-0.471
15.0168,15,0.830617,-0.556845,-0.394277
14.9959,15,0.73992,-0.672695,-0.471
15.0063,15,0.629636,-0.77689,-0.419954
14.9959,15,0.508831,-0.860867,-0.419954
15.0063,15,0.368466,-0.929641,-0.445528
15.0063,15,0.229564,-0.973294,-0.419954
14.9959,15,0.0781532,-0.996941,-0.471
15.0168,15,-0.0674448,-0.997723,-0.394277
14.9959,15,-0.216107,-0.97637,-0.419954
15.0063,15,-0.358464,-0.933544,-0.471
14.9959,15,-0.495565,-0.868571,-0.394277
14.9959,15,-0.623662,-0.781694,-0.471
15.0063,15,-0.730564,-0.682844,-0.368498
14.9854,15,-0.823722,-0.566994,-0.471
15.0168,15,-0.900016,-0.435856,-0.394277
14.9854,15,-0.955594,-0.294685,-0.471
15.0063,15,-0.988491,-0.151281,-0.394277
14.9854,15,-0.999995,-0.00306756,-0.445528
14.9959,15,-0.98895,0.148247,-0.471
14.9959,15,-0.956045,0.293219,-0.419954
14.9854,15,-0.902012,0.43171,-0.471
14.9959,15,-0.827183,0.561933,-0.419954
14.9854,15,-0.727413,0.6862,-0.496368
14.9959,15,-0.62246,0.782651,-0.419954
14.9854,15,-0.499556,0.866281,-0.419954
14.9854,15,-0.362756,0.931884,-0.419954
14.9959,15,-0.223588,0.974684,-0.419954
14.9854,15,-0.0705018,0.997512,-0.471
14.9959,15,0.0750941,0.997176,-0.394277
14.9854,15,0.225086,0.974339,-0.419954
15.0063,15,0.368469,0.92964,-0.445528
14.9959,15,0.502214,0.864743,-0.419954
14.9959,15,0.627253,0.778816,-0.471
15.0063,15,0.73474,0.678349,-0.368498
14.9959,15,0.829761,0.558119,-0.471
15.0168,15,0.903332,0.428941,-0.394277
14.9854,15,0.95694,0.290285,-0.471
15.0063,15,0.989622,0.143696,-0.394277
14.9854,15,0.999981,-0.00613854,-0.471
15.0063,15,0.987784,-0.155831,-0.471
14.9959,15,0.954227,-0.299082,-0.419954
14.9854,15,0.897324,-0.441372,-0.471
14.9959,15,0.821977,-0.569521,-0.419954
14.9854,15,0.727412,-0.686201,-0.496368
14.9959,15,0.617647,-0.786456,-0.419954
14.9749,15,0.492898,-0.870087,-0.445528
14.9854,15,0.357032,-0.934092,-0.445528
14.9854,15,0.214609,-0.9767,-0.419954
14.9854,15,0.0643805,-0.997925,-0.471
14.9959,15,-0.0812145,-0.996697,-0.394277
14.9749,15,-0.229568,-0.973293,-0.445528
14.9959,15,-0.372743,-0.927935,-0.445528
14.9749,15,-0.508831,-0.860866,-0.445528
14.9854,15,-0.633207,-0.773983,-0.471
14.9854,15,-0.737854,-0.674961,-0.368498
14.9749,15,-0.832321,-0.554294,-0.471
14.9959,15,-0.904644,-0.426168,-0.394277
14.9645,15,-0.959572,-0.281463,-0.471
14.9959,15,-0.990485,-0.137618,-0.394277
14.9645,15,-0.999942,0.0107402,-0.471
14.9854,15,-0.987301,0.158861,-0.471
14.9749,15,-0.950486,0.310767,-0.445528
14.9854,15,-0.893913,0.448241,-0.419954
14.9854,15,-0.817585,0.575808,-0.394277
14.9749,15,-0.722129,0.691759,-0.471
14.9854,15,-0.604289,0.796765,-0.419954
14.9749,15,-0.490226,0.871595,-0.445528
14.9749,15,-0.352726,0.935727,-0.445528
14.9854,15,-0.210109,0.977678,-0.419954
14.9749,15,-0.064383,0.997925,-0.471
14.9959,15,0.0888555,0.996045,-0.394277
14.9749,15,0.237025,0.971504,-0.471
14.9959,15,0.379848,0.925049,-0.445528
14.9854,15,0.51147,0.859301,-0.445528
14.9854,15,0.636762,0.771061,-0.445528
14.9959,15,0.741981,0.670421,-0.394277
14.9854,15,0.836549,0.547892,-0.471
15.0063,15,0.907242,0.420609,-0.419954
14.9749,15,0.960857,0.277044,-0.471
14.9959,15,0.991108,0.133058,-0.394277
14.9749,15,0.999858,-0.0168749,-0.471
14.9959,15,0.986054,-0.166427,-0.471
14.9749,15,0.949528,-0.313682,-0.445528
14.9749,15,0.893224,-0.449612,-0.445528
14.9854,15,0.815814,-0.578314,-0.419954
14.9749,15,0.7168,-0.697279,-0.496368
14.9854,15,0.609167,-0.793042,-0.419954
14.9645,15,0.483524,-0.875331,-0.471
14.9854,15,0.341219,-0.939984,-0.445528
14.9854,15,0.204107,-0.978949,-0.419954
14.9749,15,0.0551934,-0.998476,-0.471
14.9854,15,-0.0934381,-0.995625,-0.419954
14.9645,15,-0.240005,-0.970772,-0.445528
14.9959,15,-0.382685,-0.923879,-0.445528
14.9749,15,-0.518045,-0.855354,-0.471
14.9854,15,-0.641483,-0.767137,-0.445528
14.9749,15,-0.7471,-0.664711,-0.368498
14.9749,15,-0.839895,-0.542749,-0.471
14.9959,15,-0.909807,-0.415032,-0.419954
14.9645,15,-0.962122,-0.27262,-0.471
14.9959,15,-0.991906,-0.126975,-0.394277
14.9645,15,-0.999769,0.0214759,-0.471
14.9854,15,-0.985277,0.170963,-0.445528
14.9645,15,-0.948561,0.316594,-0.445528
14.9749,15,-0.890449,0.455084,-0.445528
14.9749,15,-0.812251,0.583308,-0.445528
14.9645,15,-0.71787,0.696177,-0.496368
14.9749,15,-0.596931,0.802293,-0.445528
14.9645,15,-0.48084,0.876808,-0.445528
14.9749,15,-0.342659,0.93946,-0.445528
14.9749,15,-0.196593,0.980485,-0.445528
14.9749,15,-0.0521295,0.99864,-0.471
14.9854,15,0.0949661,0.99548,-0.419954
14.9645,15,0.248928,0.968522,-0.445528
14.9959,15,0.388346,0.921514,-0.419954
14.9749,15,0.520667,0.85376,-0.471
14.9854,15,0.645007,0.764177,-0.471
14.9749,15,0.755202,0.655492,-0.419954
14.9854,15,0.841556,0.54017,-0.471
14.9959,15,0.915449,0.402435,-0.394277
14.9749,15,0.962954,0.269666,-0.471
14.9959,15,0.99248,0.122409,-0.394277
14.9645,15,0.999265,-0.0383418,-0.471
14.9959,15,0.983937,-0.178514,-0.471
14.9749,15,0.946601,-0.322408,-0.445528
14.9749,15,0.888345,-0.459177,-0.445528
14.9749,15,0.810457,-0.585798,-0.419954
14.9645,15,0.699473,-0.714659,-0.471
14.9749,15,0.60184,-0.798617,-0.419954
14.9645,15,0.476796,-0.879014,-0.471
14.9749,15,0.338332,-0.941027,-0.445528
14.9749,15,0.196592,-0.980485,-0.445528
14.9749,15,0.0414055,-0.999142,-0.471
14.9854,15,-0.102597,-0.994723,-0.419954
14.9645,15,-0.251898,-0.967754,-0.471
14.9854,15,-0.395405,-0.918507,-0.419954
14.9645,15,-0.527202,-0.84974,-0.471
14.9854,15,-0.646176,-0.763188,-0.445528
14.9749,15,-0.756207,-0.654332,-0.394277
14.9749,15,-0.844033,-0.536291,-0.471
14.9854,15,-0.914211,-0.405239,-0.419954
14.9645,15,-0.964185,-0.265232,-0.471
14.9854,15,-0.993033,-0.117841,-0.394277
14.9645,15,-0.999529,0.0306763,-0.471
14.9854,15,-0.983385,0.181532,-0.445528
14.9645,15,-0.9466,0.322409,-0.445528
14.9749,15,-0.886223,0.46326,-0.419954
14.9645,15,-0.808656,0.588282,-0.419954
14.9645,15,-0.709271,0.704936,-0.496368
14.9645,0,-0.595698,0.803209,-0.419954
14.9435,0,-0.468687,0.883364,-0.671012
14.5037,0,-0.345539,0.938404,-0.571848
12.9748,0,-0.225083,0.97434,-0.546793
11.383,0,-0.15128,0.988491,-0.621642
9.33053,0,-0.076623,0.99706,-0.571848
7.46652,0,-0.0230043,0.999735,-0.596798
5.63392,0,0.0138051,0.999905,-0.571848
3.15206,0,0.0337424,0.999431,-0.445528
2.25147,0,0.0383399,0.999265,-0.445528
1.24617,0,0.0429404,0.999078,-0.471
0.712094,0,0.0460044,0.998941,-0.445528
0.397935,0,0.049068,0.998795,-0.445528
0.20944,0,0.0505996,0.998719,-0.445528
0.115192,0,0.0505996,0.998719,-0.445528
0.0418879,0,0.0521349,0.99864,-0.445528
0.0314159,0,0.0521349,0.99864,-0.445528
0.0,0,0.0521349,0.99864,-0.445528
-0.010472,0,0.0521349,0.99864,-0.445528
-0.020944,0,0.0521349,0.99864,-0.445528
-0.020944,0,0.0521349,0.99864,-0.471
-0.0314159,0,0.0521349,0.99864,-0.471
-0.0314159,0,0.0521349,0.99864,-0.471
-0.0314159,0,0.0521349,0.99864,-0.471
-0.0314159,0,0.0505996,0.998719,-0.445528
-0.0418879,0,0.0505996,0.998719,-0.445528
-0.0523599,0,0.0505996,0.998719,-0.471
-0.0418879,0,0.0505996,0.998719,-0.471
-0.0314159,0,0.0505996,0.998719,-0.471
-0.0314159,0,0.0505996,0.998719,-0.471
-0.0314159,0,0.0505996,0.998719,-0.471
-0.0314159,0,0.0505996,0.998719,-0.471
-0.020944,0,0.0505996,0.998719,-0.471
-0.020944,0,0.0505996,0.998719,-0.471
-0.020944,0,0.049068,0.998795,-0.471
-0.0523599,0,0.0505996,0.998719,-0.471
-0.0418879,0,0.049068,0.998795,-0.471
-0.0418879,0,0.049068,0.998795,-0.471
-0.0314159,0,0.049068,0.998795,-0.471
-0.0314159,0,0.049068,0.998795,-0.471
-0.020944,0,0.049068,0.998795,-0.471
-0.020944,0,0.049068,0.998795,-0.471
-0.020944,0,0.049068,0.998795,-0.471
-0.0418879,0,0.0475362,0.99887,-0.471
-0.0314159,0,0.0475362,0.99887,-0.471
-0.0418879,0,0.0475362,0.99887,-0.471
-0.0314159,0,0.0475362,0.99887,-0.471
-0.0314159,0,0.0475362,0.99887,-0.471
-0.020944,0,0.0475362,0.99887,-0.471
-0.020944,0,0.0475362,0.99887,-0.471
-0.020944,0,0.0460044,0.998941,-0.471
-0.0523599,0,0.0460044,0.998941,-0.471
-0.0418879,0,0.0460044,0.998941,-0.471
-0.0314159,0,0.0460044,0.998941,-0.471
-0.020944,0,0.0460044,0.998941,-0.471
-0.020944,0,0.0460044,0.998941,-0.471
-0.020944,0,0.0460044,0.998941,-0.471
-0.020944,0,0.0444725,0.999011,-0.471
-0.0418879,0,0.0444725,0.999011,-0.471
-0.0418879,0,0.0444725,0.999011,-0.471
-0.0314159,0,0.0444725,0.999011,-0.471
-0.020944,0,0.0444725,0.999011,-0.471
-0.020944,0,0.0444725,0.999011,-0.471
-0.020944,0,0.0444725,0.999011,-0.471
-0.0418879,0,0.0429404,0.999078,-0.471
-0.0418879,0,0.0429404,0.999078,-0.471
-0.0314159,0,0.0429404,0.999078,-0.471
-0.020944,0,0.0429404,0.999078,-0.471
-0.020944,0,0.0429404,0.999078,-0.471
-0.010472,0,0.0429404,0.999078,-0.471
-0.010472,0,0.0429404,0.999078,-0.471
-0.020944,0,0.0414083,0.999142,-0.471
-0.0418879,0,0.0414083,0.999142,-0.471
-0.0314159,0,0.0414083,0.999142,-0.471
-0.020944,0,0.0414083,0.999142,-0.471
-0.020944,0,0.0414083,0.999142,-0.471
-0.010472,0,0.0414083,0.999142,-0.471
-0.010472,0,0.0414083,0.999142,-0.471
-0.010472,0,0.0414083,0.999142,-0.471
-0.010472,0,0.0414083,0.999142,-0.471
-0.010472,0,0.0414083,0.999142,-0.471
-0.0418879,0,0.0414083,0.999142,-0.496368
-0.020944,0,0.039876,0.999205,-0.471
-0.0314159,0,0.039876,0.999205,-0.471
-0.020944,0,0.039876,0.999205,-0.471
-0.010472,0,0.039876,0.999205,-0.471
-0.010472,0,0.039876,0.999205,-0.471
-0.010472,0,0.039876,0.999205,-0.471
-0.010472,0,0.039876,0.999205,-0.471
-0.0314159,0,0.0383399,0.999265,-0.496368
-0.020944,0,0.0383399,0.999265,-0.471
-0.0314159,0,0.0383399,0.999265,-0.471
-0.020944,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.496368
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.010472,0,0.0383399,0.999265,-0.471
-0.0314159,0,0.0383399,0.999265,-0.496368
-0.020944,0,0.0368075,0.999322,-0.471
-0.020944,0,0.0368075,0.999322,-0.471
-0.020944,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
-0.010472,0,0.0368075,0.999322,-0.471
0.0,0,0.0368075,0.999322,-0.471
0.0,0,0.0368075,0.999322,-0.471
0.0,0,0.0368075,0.999322,-0.471
0.0,0,0.0368075,0.999322,-0.471
-0.020944,0,0.035275,0.999378,-0.471
-0.010472,0,0.035275,0.999378,-0.471
-0.020944,0,0.035275,0.999378,-0.471
-0.020944,0,0.035275,0.999378,-0.471
-0.010472,0,0.035275,0.999378,-0.471
-0.010472,0,0.035275,0.999378,-0.471
-0.010472,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.496368
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
0.0,0,0.035275,0.999378,-0.471
-0.010472,0,0.0337424,0.999431,-0.471
-0.010472,0,0.035275,0.999378,-0.471
-0.020944,0,0.0337424,0.999431,-0.471
-0.020944,0,0.0337424,0.999431,-0.471
-0.010472,0,0.0337424,0.999431,-0.471
-0.010472,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0337424,0.999431,-0.471
0.0,0,0.0322097,0.999481,-0.471
-0.010472,0,0.0337424,0.999431,-0.471
-0.020944,0,0.0322097,0.999481,-0.471
-0.020944,0,0.0322097,0.999481,-0.471
-0.010472,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,0,0.0322097,0.999481,-0.471
0.0,15,0.0322097,0.999481,-0.471
0.0,15,0.0322097,0.999481,-0.290552
0.471239,15,0.0444725,0.999011,-0.26437
1.94779,15,0.0857977,0.996313,-0.26437
3.61283,15,0.139142,0.990272,-0.290552
5.49779,15,0.216108,0.976369,-0.290552
7.47699,15,0.309311,0.950961,-0.368498
9.33053,15,0.41364,0.91044,-0.238087
11.1422,15,0.529803,0.84812,-0.394277
12.6501,15,0.643833,0.765166,-0.419954
13.5926,15,0.740953,0.671557,-0.342617
14.1791,15,0.833171,0.553015,-0.471
14.5037,15,0.902674,0.430326,-0.368498
14.6712,15,0.957385,0.288813,-0.471
14.8178,15,0.9894,0.145213,-0.368498
14.8597,15,0.999999,-0.00153429,-0.445528
14.933,15,0.988491,-0.151281,-0.445528
14.954,15,0.954685,-0.297619,-0.419954
14.9854,15,0.900015,-0.43586,-0.445528
14.9959,15,0.824588,-0.565734,-0.394277
14.9959,15,0.730561,-0.682847,-0.471
15.0168,15,0.621258,-0.783606,-0.419954
15.0063,15,0.498226,-0.867047,-0.445528
15.0273,15,0.358463,-0.933544,-0.419954
15.0273,15,0.217604,-0.976037,-0.419954
15.0273,15,0.0643804,-0.997925,-0.471
15.0378,15,-0.0827429,-0.996571,-0.368498
15.0168,15,-0.232552,-0.972584,-0.471
15.0378,15,-0.372743,-0.927935,-0.419954
15.0168,15,-0.504865,-0.863198,-0.445528
15.0273,15,-0.640304,-0.768121,-0.445528
15.0273,15,-0.73992,-0.672694,-0.368498
15.0168,15,-0.833172,-0.553014,-0.471
15.0273,15,-0.904644,-0.426168,-0.394277
14.9959,15,-0.958266,-0.285878,-0.471
15.0273,15,-0.990485,-0.137618,-0.394277
14.9959,15,-0.999958,0.0092068,-0.471
15.0168,15,-0.987301,0.158861,-0.419954
15.0063,15,-0.952374,0.304931,-0.419954
15.0063,15,-0.895966,0.444123,-0.445528
15.0063,15,-0.803208,0.595699,-0.419954
15.0063,15,-0.724247,0.689541,-0.471
15.0063,15,-0.61281,0.79023,-0.419954
14.9959,15,-0.486208,0.873843,-0.419954
15.0063,15,-0.352726,0.935727,-0.419954
15.0063,15,-0.207109,0.978318,-0.394277
14.9959,15,-0.0613182,0.998118,-0.445528
15.0063,15,0.0888555,0.996045,-0.394277
14.9959,15,0.235535,0.971866,-0.445528
15.0273,15,0.379848,0.925049,-0.419954
15.0063,15,0.51147,0.859301,-0.445528
15.0168,15,0.639127,0.769102,-0.419954
15.0168,15,0.744036,0.668139,-0.368498
15.0168,15,0.837388,0.546608,-0.471
15.0273,15,0.909169,0.416428,-0.368498
15.0063,15,0.961281,0.27557,-0.471
15.0273,15,0.991512,0.130018,-0.368498
14.9959,15,0.999801,-0.0199414,-0.471
15.0273,15,0.985014,-0.172473,-0.445528
15.0063,15,0.949046,-0.315138,-0.445528
15.0063,15,0.890449,-0.455083,-0.445528
15.0063,15,0.813145,-0.582061,-0.419954
14.9959,15,0.716802,-0.697276,-0.471
15.0063,15,0.596929,-0.802294,-0.419954
14.9854,15,0.474097,-0.880473,-0.445528
15.0063,15,0.339773,-0.940507,-0.445528
15.0063,15,0.196591,-0.980486,-0.471
14.9959,15,0.0460003,-0.998941,-0.471
15.0063,15,-0.102599,-0.994723,-0.419954
14.9854,15,-0.24893,-0.968521,-0.471
15.0168,15,-0.391172,-0.920317,-0.419954
14.9854,15,-0.523285,-0.852158,-0.471
15.0063,15,-0.647347,-0.762196,-0.445528
14.9854,15,-0.756205,-0.654334,-0.419954
14.9854,15,-0.842383,-0.538879,-0.471
15.0063,15,-0.91483,-0.403839,-0.394277
14.9749,15,-0.964184,-0.265234,-0.471
15.0063,15,-0.993212,-0.11632,-0.368498
14.9749,15,-0.999529,0.0306738,-0.471
15.0063,15,-0.983384,0.181537,-0.419954
14.9854,15,-0.946106,0.323858,-0.445528
14.9959,15,-0.88622,0.463264,-0.445528
14.9854,15,-0.80775,0.589525,-0.419954
14.9854,15,-0.70927,0.704937,-0.471
14.9959,15,-0.598157,0.801379,-0.419954
14.9749,15,-0.471393,0.881923,-0.419954
14.9854,15,-0.335442,0.942061,-0.445528
14.9959,15,-0.18756,0.982253,-0.445528
14.9854,15,-0.0414029,0.999143,-0.471
14.9959,15,0.10565,0.994403,-0.394277
14.9749,15,0.253385,0.967366,-0.471
15.0063,15,0.395403,0.918508,-0.419954
14.9854,15,0.528503,0.848931,-0.471
15.0063,15,0.652011,0.75821,-0.445528
14.9959,15,0.755202,0.655492,-0.419954
14.9959,15,0.847306,0.531105,-0.471
15.0063,15,0.914831,0.403838,-0.394277
14.9854,15,0.966586,0.256343,-0.471
15.0063,15,0.993564,0.113272,-0.394277
14.9749,15,0.999265,-0.0383456,-0.471
15.0063,15,0.982252,-0.187567,-0.471
14.9854,15,0.942572,-0.334003,-0.471
14.9959,15,0.88192,-0.4714,-0.445528
14.9854,15,0.802291,-0.596933,-0.445528
14.9854,15,0.706019,-0.708193,-0.471
14.9854,15,0.589519,-0.807754,-0.419954
14.9749,15,0.465974,-0.884799,-0.445528
14.9854,15,0.323858,-0.946106,-0.445528
14.9854,15,0.184545,-0.982824,-0.471
14.9854,15,0.0352721,-0.999378,-0.471
14.9959,15,-0.114797,-0.993389,-0.419954
14.9749,15,-0.263755,-0.96459,-0.471
14.9959,15,-0.403839,-0.91483,-0.419954
14.9749,15,-0.536293,-0.844032,-0.471
14.9959,15,-0.657806,-0.753187,-0.419954
14.9749,15,-0.761202,-0.648515,-0.445528
14.9854,15,-0.850549,-0.525896,-0.471
14.9959,15,-0.917901,-0.396811,-0.419954
14.9749,15,-0.967366,-0.253384,-0.471
14.9959,15,-0.994404,-0.105642,-0.368498
14.9645,15,-0.99901,0.0444757,-0.471
14.9959,15,-0.980182,0.198101,-0.419954
14.9645,15,-0.941025,0.338337,-0.471
14.9854,15,-0.879011,0.476802,-0.419954
14.9749,15,-0.800455,0.599392,-0.445528
14.9749,15,-0.70166,0.712512,-0.471
14.9749,15,-0.588279,0.808658,-0.419954
14.9645,15,-0.460536,0.887641,-0.445528
14.9749,15,-0.320954,0.947095,-0.445528
14.9854,15,-0.177003,0.98421,-0.471
14.9749,15,-0.02914,0.999575,-0.471
14.9854,15,0.117844,0.993032,-0.419954
14.9645,15,0.266714,0.963776,-0.471
14.9959,15,0.409444,0.912335,-0.419954
14.9749,15,0.540171,0.841555,-0.471
14.9959,15,0.661265,0.750152,-0.445528
14.9854,15,0.763188,0.646176,-0.445528
14.9959,15,0.853763,0.520662,-0.471
14.9959,15,0.920318,0.391172,-0.419954
14.9854,15,0.969658,0.244464,-0.471
14.9959,15,0.994724,0.10259,-0.394277
14.9749,15,0.998795,-0.0490725,-0.471
14.9959,15,0.980484,-0.196599,-0.445528
14.9749,15,0.939982,-0.341223,-0.445528
14.9854,15,0.878278,-0.47815,-0.419954
14.9749,15,0.795835,-0.605513,-0.445528
14.9749,15,0.697276,-0.716803,-0.471
14.9749,15,0.583307,-0.812252,-0.419954
14.9645,15,0.455082,-0.89045,-0.445528
14.9854,15,0.318046,-0.948075,-0.445528
14.9749,15,0.172472,-0.985014,-0.471
14.9749,15,0.0245398,-0.999699,-0.471
14.9854,15,-0.126977,-0.991906,-0.445528
14.9645,15,-0.272622,-0.962121,-0.471
14.9959,15,-0.413638,-0.910441,-0.419954
14.9645,15,-0.542751,-0.839894,-0.471
14.9854,15,-0.66471,-0.747101,-0.419954
14.9645,15,-0.767138,-0.641482,-0.445528
14.9854,15,-0.85615,-0.516727,-0.471
14.9854,15,-0.922108,-0.386932,-0.419954
14.9645,15,-0.970033,-0.242975,-0.471
14.9854,15,-0.995626,-0.0934321,-0.394277
14.9645,15,-0.998475,0.0551994,-0.471
14.9854,15,-0.978317,0.207114,-0.445528
14.9645,15,-0.938402,0.345545,-0.471
14.9749,15,-0.876807,0.480843,-0.419954
14.9645,15,-0.793974,0.607952,-0.445528
14.9645,15,-0.695073,0.718939,-0.471
14.9645,15,-0.580812,0.814038,-0.445528
14.9645,15,-0.453715,0.891147,-0.419954
14.9749,15,-0.315136,0.949047,-0.445528
14.9749,15,-0.17096,0.985278,-0.445528
